date,open,high,low,close,volume,suspicious_flag
2010-06-07,117.3671875,117.4609375,117.0234375,117.34375,382376,
2010-06-08,117.3359375,117.453125,117.1484375,117.1796875,364295,
2010-06-09,117.1875,117.3359375,117.015625,117.28125,410284,
2010-06-10,117.28125,117.34375,116.6328125,116.6796875,470557,
2010-06-11,116.6796875,117.15625,116.6796875,117.0703125,387694,
2010-06-14,116.953125,117.1015625,116.65625,117.0546875,318864,
2010-06-15,117.0546875,117.2109375,116.7578125,116.8203125,345234,
2010-06-16,116.828125,117.1875,116.7890625,117.046875,331705,
2010-06-17,117.0546875,117.40625,116.8828125,117.2734375,431808,
2010-06-18,117.2734375,117.359375,117.1015625,117.171875,266945,
2010-06-21,116.9296875,117.1640625,116.734375,117.1015625,408882,
2010-06-22,117.09375,117.5,117.0078125,117.453125,406981,
2010-06-23,117.453125,117.765625,117.3671875,117.671875,512120,
2010-06-24,117.671875,117.9921875,117.6328125,117.7109375,451348,
2010-06-25,117.71875,118.046875,117.625,117.8984375,404110,
2010-06-28,117.96875,118.28125,117.8671875,118.1953125,339047,
2010-06-29,118.1953125,118.546875,118.1796875,118.484375,503006,
2010-06-30,118.4921875,118.59375,118.1484375,118.375,561586,
2010-07-01,118.375,118.5859375,118.25,118.3125,531143,
2010-07-02,118.3046875,118.4921875,118.09375,118.3125,453089,
2010-07-05,118.3515625,118.6328125,118.28125,118.59375,24774,
2010-07-06,118.59375,118.6484375,118.28125,118.5859375,356266,
2010-07-07,118.578125,118.734375,118.4609375,118.4921875,409153,
2010-07-08,118.4921875,118.5703125,118.2265625,118.4140625,406642,
2010-07-09,118.4140625,118.4453125,118.234375,118.296875,282132,
2010-07-12,118.3203125,118.5,118.2734375,118.3125,296946,
2010-07-13,118.3046875,118.4765625,117.9296875,117.9609375,488822,
2010-07-14,117.9609375,118.53125,117.953125,118.5078125,591818,
2010-07-15,118.5078125,118.90625,118.3203125,118.765625,628558,
2010-07-16,118.765625,119.1953125,118.703125,119.1796875,517025,
2010-07-19,119.1953125,119.203125,118.9453125,119.0390625,303231,
2010-07-20,119.03125,119.359375,118.953125,119.1484375,449574,
2010-07-21,119.15625,119.4375,119.0625,119.3828125,376877,
2010-07-22,119.3828125,119.4375,119.03125,119.15625,356968,
2010-07-23,119.15625,119.3203125,118.9375,118.9609375,352021,
2010-07-26,118.9609375,119.0390625,118.7578125,118.9765625,299888,
2010-07-27,118.9765625,119.0546875,118.6640625,118.7265625,363511,
2010-07-28,118.7265625,119.1875,118.6640625,119.15625,459285,
2010-07-29,119.15625,119.5859375,119.078125,119.578125,552299,
2010-07-30,119.5859375,119.859375,119.546875,119.84375,623693,
2010-08-02,119.765625,119.796875,119.6015625,119.6796875,329577,
2010-08-03,119.6796875,120.171875,119.671875,120.0390625,434902,
2010-08-04,120.046875,120.2109375,119.671875,119.84375,460861,
2010-08-05,119.84375,120.0546875,119.6640625,120.0078125,391522,
2010-08-06,120.0,120.4140625,119.8984375,120.2890625,452871,
